image_id,text,len_words,text_lower,avg_img,width_img,height_img,tirets,ponctuation,top_100
a01-020u-03-03,to,2,to,185.4387550200803,83,48,False,True,True
a01-020u-03-04,the,3,the,215.43705700309474,159,63,False,True,True
a01-020u-03-06,and,3,and,209.058810325477,165,54,False,True,True
a01-020u-04-04,do,2,do,192.69400000000002,100,50,False,True,True
a01-020u-04-05,not,3,not,197.1257781550651,124,57,False,True,True
a01-020u-04-07,the,3,the,209.1204534718942,146,58,False,True,True
a01-020u-05-01,the,3,the,213.107619047619,175,60,False,True,True
a01-020u-05-04,they,4,they,210.5844575936884,169,75,False,True,True
a01-020u-05-05,are,3,are,196.5021952043229,126,47,False,True,True
a01-020u-06-04,are,3,are,180.38485593031047,121,37,False,True,True
a01-020u-07-00,them,4,them,211.96104224639515,201,59,False,True,True
a01-020u-07-03,The,3,the,215.65096153846156,208,60,False,True,True
a01-020u-07-05,will,4,will,216.2947368421053,165,57,False,True,True
a01-020u-08-00,to,2,to,175.8929912390488,68,47,False,True,True
a01-020u-08-02,the,3,the,210.95098677076558,159,58,False,True,True
a01-020u-08-04,of,2,of,201.53070494186048,86,64,False,True,True
a01-020u-08-05,a,1,a,153.61538461538458,45,26,False,True,True
a01-020u-09-01,of,2,of,203.81495497846802,97,79,False,True,True
a01-020x-00-00,Mr.,3,mr.,202.24123945489941,92,67,False,True,True
a01-020x-00-03,on,2,on,168.23378378378382,74,30,False,True,True
a01-020x-00-04,with,4,with,204.91236448115643,149,52,False,True,True
a01-020x-00-05,the,3,the,187.714450069029,82,53,False,True,True
a01-020x-00-07,at,2,at,196.20228281547242,83,57,False,True,True
a01-020x-01-03,the,3,the,196.6013071895425,85,63,False,True,True
a01-020x-01-05,which,5,which,208.62042440318302,195,58,False,True,True
a01-020x-01-06,had,3,had,194.18052192628463,126,59,False,True,True
a01-020x-02-01,up,2,up,190.27624633431083,62,55,False,True,True
a01-020x-02-03,He,2,he,196.40524649479875,66,67,False,True,True
a01-020x-02-04,has,3,has,205.41491110115047,97,69,False,True,True
a01-020x-02-05,now,3,now,189.4104508196721,122,40,False,True,True
a01-020x-02-07,his,3,his,208.76700020420662,83,59,False,True,True
a01-020x-03-00,to,2,to,195.97110423116612,51,76,False,True,True
a01-020x-03-01,the,3,the,198.44775406180312,86,73,False,True,True
a01-020x-03-03,and,3,and,199.8995833333333,120,60,False,True,True
a01-020x-04-01,do,2,do,187.74101694915254,75,59,False,True,True
a01-020x-04-02,not,3,not,202.84818481848183,101,60,False,True,True
a01-020x-04-04,the,3,the,177.81459566074955,78,65,False,True,True
a01-020x-04-06,the,3,the,176.96755447941888,70,59,False,True,True
a01-020x-05-01,they,4,they,210.01794953014462,123,77,False,True,True
a01-020x-05-02,are,3,are,186.99956445993038,112,41,False,True,True
a01-020x-05-07,are,3,are,192.77184265010348,105,46,False,True,True
a01-020x-06-01,them,4,them,206.52773178807945,151,64,False,True,True
a01-020x-06-04,The,3,the,198.7027224824356,112,61,False,True,True
a01-020x-06-06,will,4,will,209.50441836882518,117,59,False,True,True
a01-020x-07-00,to,2,to,194.2062039155861,57,69,False,True,True
a01-020x-07-02,the,3,the,194.45945945945942,89,74,False,True,True
a01-020x-07-04,of,2,of,207.26796830786645,76,93,False,True,True
a01-020x-07-05,a,1,a,169.90017825311944,51,33,False,True,True
a01-020x-08-00,of,2,of,204.44553243574046,76,86,False,True,True
a01-026-00-04,the,3,the,212.45679619609768,107,57,False,True,True
a01-026-01-00,in,2,in,225.42356241234225,46,62,False,True,True
a01-026-01-01,the,3,the,210.95066286289642,101,59,False,True,True
a01-026-01-05,that,4,that,219.57421124828528,135,54,False,True,True
a01-026-01-06,there,5,there,216.55547141234382,139,57,False,True,True
a01-026-01-07,have,4,have,216.99136398272802,127,62,False,True,True
a01-026-01-08,been,4,been,214.596807628524,134,72,False,True,True
a01-026-02-02,on,2,on,203.56517412935327,67,30,False,True,True
a01-026-03-00,The,3,the,215.7183908045977,102,58,False,True,True
a01-026-03-04,in,2,in,229.57307692307688,50,52,False,True,True
a01-026-03-06,has,3,has,224.0645207235437,119,59,False,True,True
a01-026-04-00,been,4,been,216.08049040511727,134,70,False,True,True
a01-026-04-02,by,2,by,221.32457786116316,65,82,False,True,True
a01-026-04-03,the,3,the,215.68201581027668,92,55,False,True,True
a01-026-04-04,two,3,two,218.48892889288928,101,55,False,True,True
a01-026-05-00,the,3,the,217.32402141184346,98,61,False,True,True
a01-026-05-04,and,3,and,213.03457653457653,132,39,False,True,True
a01-026-05-05,the,3,the,215.59079142011836,104,52,False,True,True
a01-026-06-00,But,3,but,215.3354395604396,112,65,False,True,True
a01-026-06-02,of,2,of,220.0178967374089,82,77,False,True,True
a01-026-07-01,of,2,of,211.8966501712981,74,71,False,True,True
a01-026-07-02,the,3,the,212.501559454191,95,54,False,True,True
a01-026-08-00,to,2,to,205.43648018648017,52,66,False,True,True
a01-026-08-02,at,2,at,222.6706967213115,80,61,False,True,True
a01-026-08-03,the,3,the,214.00129270544784,95,57,False,True,True
a01-026-08-05,for,3,for,224.12663690476194,84,80,False,True,True
a01-026-08-07,with,4,with,220.36024572180781,129,53,False,True,True
a01-026-09-00,Mr.,3,mr.,217.35681669928246,73,63,False,True,True
a01-026u-00-04,the,3,the,208.48489624376148,162,47,False,True,True
a01-026u-01-01,in,2,in,218.01468069488624,61,67,False,True,True
a01-026u-01-02,the,3,the,212.1584905660377,165,53,False,True,True
a01-026u-01-06,that,4,that,195.49274789029536,158,48,False,True,True
a01-026u-02-00,there,5,there,205.60259740259738,196,55,False,True,True
a01-026u-02-01,have,4,have,202.12961492655816,229,44,False,True,True
a01-026u-02-02,been,4,been,206.87384802643018,213,54,False,True,True
a01-026u-02-05,on,2,on,178.80704365079362,72,28,False,True,True
a01-026u-03-04,The,3,the,218.62958589198556,174,73,False,True,True
a01-026u-04-02,in,2,in,227.01044776119403,70,67,False,True,True
a01-026u-04-04,has,3,has,201.67473030402093,133,46,False,True,True
a01-026u-04-05,been,4,been,194.59123521427188,191,54,False,True,True
a01-026u-05-01,by,2,by,210.3871746031746,105,75,False,True,True
a01-026u-05-02,the,3,the,210.7322605877752,157,57,False,True,True
a01-026u-05-03,two,3,two,203.24473039215687,160,51,False,True,True
a01-026u-06-00,the,3,the,208.4789081885856,155,52,False,True,True
a01-026u-06-04,and,3,and,211.84223484848485,165,64,False,True,True
a01-026u-06-05,the,3,the,200.33962264150944,127,53,False,True,True
a01-026u-07-02,But,3,but,208.5120557491289,205,70,False,True,True
a01-026u-07-04,of,2,of,202.33566433566438,99,65,False,True,True
a01-026u-08-04,of,2,of,197.35542667771333,85,71,False,True,True
a01-026u-08-05,the,3,the,213.68744588744588,140,66,False,True,True
a01-026u-09-04,to,2,to,194.5373931623932,78,48,False,True,True
a01-026u-09-06,at,2,at,194.2644927536232,92,51,False,True,True
a01-026u-10-00,the,3,the,206.4007038123167,155,55,False,True,True
a01-026u-10-02,for,3,for,216.49697824335212,136,73,False,True,True
a01-026u-10-04,with,4,with,219.15822583213887,182,69,False,True,True
a01-026u-10-05,Mr.,3,mr.,217.03123662815574,123,76,False,True,True
a01-026x-00-00,Mr.,3,mr.,227.8138309087076,153,93,False,True,True
a01-026x-00-04,the,3,the,215.32935531496062,127,64,False,True,True
a01-026x-01-00,in,2,in,230.2692448680352,88,62,False,True,True
a01-026x-01-01,the,3,the,220.0005146680391,116,67,False,True,True
a01-026x-01-05,that,4,that,220.18989633042617,206,59,False,True,True
a01-026x-01-06,there,5,there,224.9716749585406,201,75,False,True,True
a01-026x-01-07,have,4,have,225.87348367662625,173,71,False,True,True
a01-026x-02-00,been,4,been,223.04735312117504,172,76,False,True,True
a01-026x-02-03,on,2,on,206.2730224321133,77,44,False,True,True
a01-026x-02-04,the,3,the,216.60728686635943,112,62,False,True,True
a01-026x-03-02,The,3,the,217.91743522178302,138,99,False,True,True
a01-026x-03-06,in,2,in,224.51875,80,54,False,True,True
a01-026x-04-01,has,3,has,208.41184210526316,152,75,False,True,True
a01-026x-04-02,been,4,been,212.12817475009254,185,73,False,True,True
a01-026x-04-04,by,2,by,216.4739539306847,112,169,False,True,True
a01-026x-04-05,the,3,the,207.05807622504537,87,76,False,True,True
a01-026x-04-06,two,3,two,217.20463320463318,112,74,False,True,True
a01-026x-05-03,the,3,the,207.4261720191953,86,63,False,True,True
a01-026x-06-00,and,3,and,223.1946881091618,162,76,False,True,True
a01-026x-06-01,the,3,the,216.13247863247864,117,64,False,True,True
a01-026x-06-05,But,3,but,227.2802555168409,205,84,False,True,True
a01-026x-07-00,of,2,of,221.1401054803944,89,147,False,True,True
a01-026x-07-07,of,2,of,224.24413059427727,94,116,False,True,True
a01-026x-07-08,the,3,the,215.13554463554462,111,66,False,True,True
a01-026x-08-05,to,2,to,205.76688218390805,48,58,False,True,True
a01-026x-09-00,at,2,at,216.9832,100,75,False,True,True
a01-026x-09-01,the,3,the,211.85539979231567,107,72,False,True,True
a01-026x-09-03,for,3,for,221.3820802005013,133,120,False,True,True
a01-026x-09-05,with,4,with,222.0933224271267,164,82,False,True,True
a01-026x-09-06,Mr.,3,mr.,222.4751479289941,130,78,False,True,True
a01-030-00-02,is,2,is,220.93757881462798,52,61,False,True,True
a01-030-00-03,a,1,a,195.38525641025643,40,39,False,True,True
a01-030-00-05,of,2,of,207.8695468914647,65,73,False,True,True
a01-030-00-06,the,3,the,214.9156575612504,106,67,False,True,True
a01-030-01-00,Mr.,3,mr.,216.44770408163262,98,64,False,True,True
a01-030-01-02,was,3,was,184.7835402970538,111,37,False,True,True
a01-030-01-03,not,3,not,208.5964669738863,105,62,False,True,True
a01-030-01-05,the,3,the,209.0235396687009,74,62,False,True,True
a01-030-01-09,But,3,but,205.31306381556962,123,73,False,True,True
a01-030-01-10,he,2,he,212.4075036075036,63,55,False,True,True
a01-030-01-11,told,4,told,202.275,126,60,False,True,True
a01-030-02-04,I,1,i,182.6453447050462,21,67,False,True,True
a01-030-02-05,have,4,have,208.3365030674847,163,60,False,True,True
a01-030-02-06,no,2,no,191.88574283810792,79,38,False,True,True
a01-030-02-08,of,2,of,199.38045634920638,56,72,False,True,True
a01-030-03-00,He,2,he,209.01539408866998,87,56,False,True,True
a01-030-03-01,said,4,said,204.5606060606061,132,57,False,True,True
a01-030-03-03,had,3,had,210.98358585858585,132,66,False,True,True
a01-030-03-04,an,2,an,191.3424430641822,69,35,False,True,True
a01-030-03-06,to,2,to,205.75297113752126,62,57,False,True,True
a01-030-03-08,the,3,the,201.5860856269113,109,60,False,True,True
a01-030-04-02,But,3,but,202.716819221968,115,76,False,True,True
a01-030-04-03,the,3,the,213.49770359583286,113,79,False,True,True
a01-030-04-07,with,4,with,210.79269507470943,139,65,False,True,True
a01-030-04-08,the,3,the,207.87054507337527,106,54,False,True,True
a01-030-05-02,Mr.,3,mr.,202.27201783723527,65,69,False,True,True
a01-030-06-00,said,4,said,202.4472355769231,128,65,False,True,True
a01-030-06-03,had,3,had,203.7563060245987,123,78,False,True,True
a01-030-06-04,no,2,no,198.834375,80,40,False,True,True
a01-030-06-06,to,2,to,201.56874003189796,55,57,False,True,True
a01-030-06-09,in,2,in,224.43627450980392,66,68,False,True,True
a01-030-06-10,the,3,the,210.52106060606064,100,66,False,True,True
a01-030-06-12,by,2,by,214.33796296296296,81,88,False,True,True
a01-030-07-01,to,2,to,209.10715979137032,74,57,False,True,True
a01-030-07-04,the,3,the,214.05359147025814,108,66,False,True,True
a01-030u-00-02,is,2,is,210.43866047745357,52,58,False,True,True
a01-030u-00-03,a,1,a,178.85005224660398,58,33,False,True,True
a01-030u-00-05,of,2,of,195.03908918406066,85,62,False,True,True
a01-030u-00-06,the,3,the,203.87882965686276,128,51,False,True,True
a01-030u-01-00,Mr.,3,mr.,216.64456233421748,130,58,False,True,True
a01-030u-01-02,was,3,was,189.3220769789397,153,36,False,True,True
a01-030u-01-03,not,3,not,198.74947334305625,121,51,False,True,True
a01-030u-01-04,at,2,at,188.17418439716312,75,47,False,True,True
a01-030u-01-05,the,3,the,206.3997684180055,141,49,False,True,True
a01-030u-02-02,But,3,but,210.1913702239789,184,66,False,True,True
a01-030u-02-03,he,2,he,199.8594539939333,86,46,False,True,True
a01-030u-02-04,told,4,told,194.3080040526849,147,47,False,True,True
a01-030u-02-09,I,1,i,204.38126463700237,35,61,False,True,True
a01-030u-03-00,have,4,have,206.2509157509157,210,52,False,True,True
a01-030u-03-01,no,2,no,187.9359855334539,79,35,False,True,True
a01-030u-03-03,of,2,of,200.53948896631823,82,63,False,True,True
a01-030u-04-00,He,2,he,196.77960030165912,104,51,False,True,True
a01-030u-04-01,said,4,said,206.27845646693814,191,54,False,True,True
a01-030u-04-03,had,3,had,193.46050814692074,142,51,False,True,True
a01-030u-04-04,an,2,an,186.4039759939985,86,31,False,True,True
a01-030u-04-06,to,2,to,201.55877616747185,92,54,False,True,True
a01-030u-05-00,the,3,the,212.2579078052467,157,59,False,True,True
a01-030u-05-04,But,3,but,207.51385788690484,168,64,False,True,True
a01-030u-05-05,the,3,the,201.99478856462173,146,46,False,True,True
a01-030u-06-02,with,4,with,219.3411437993578,167,69,False,True,True
a01-030u-06-03,the,3,the,204.6188942565754,162,46,False,True,True
a01-030u-07-00,Mr.,3,mr.,215.41156462585036,147,60,False,True,True
a01-030u-08-02,said,4,said,214.45629907818366,202,58,False,True,True
a01-030u-08-05,had,3,had,194.20298879202988,146,44,False,True,True
a01-030u-08-06,no,2,no,177.5455855855856,75,37,False,True,True
a01-030u-08-08,to,2,to,186.83288967761015,69,49,False,True,True
a01-030u-09-02,in,2,in,226.2675339366516,78,68,False,True,True
a01-030u-09-03,the,3,the,213.39670388091443,165,57,False,True,True
a01-030u-09-05,by,2,by,203.6574377457405,109,56,False,True,True
a01-030u-10-00,to,2,to,190.050439882698,62,55,False,True,True
a01-030u-10-03,the,3,the,215.4653155761436,157,55,False,True,True
a01-030x-00-02,is,2,is,202.3870707070707,45,55,False,True,True
a01-030x-00-03,a,1,a,164.1711229946524,44,34,False,True,True
a01-030x-00-05,of,2,of,205.52574002574002,74,84,False,True,True
a01-030x-00-06,the,3,the,198.72272727272727,84,55,False,True,True
a01-030x-01-02,Mr.,3,mr.,209.49512640877248,98,67,False,True,True
a01-030x-01-04,was,3,was,187.0258416311048,111,38,False,True,True
a01-030x-01-05,not,3,not,213.35529100529098,120,63,False,True,True
a01-030x-01-06,at,2,at,199.50475599669147,78,62,False,True,True
a01-030x-01-07,the,3,the,198.38824396535838,81,67,False,True,True
a01-030x-02-02,But,3,but,203.8447004608295,124,70,False,True,True
a01-030x-02-03,he,2,he,195.61666666666667,60,66,False,True,True
a01-030x-02-04,told,4,told,198.31489262371616,126,68,False,True,True
a01-030x-02-09,I,1,i,201.17403628117916,28,63,False,True,True
a01-030x-03-00,have,4,have,200.50840918084685,133,76,False,True,True
a01-030x-03-01,no,2,no,155.9805050952592,61,37,False,True,True
a01-030x-03-03,of,2,of,188.58879870129869,70,88,False,True,True
a01-030x-03-08,He,2,he,196.46929824561403,76,60,False,True,True
a01-030x-04-00,said,4,said,202.47867207102883,157,66,False,True,True
a01-030x-04-02,had,3,had,176.60642517186673,124,61,False,True,True
a01-030x-04-03,an,2,an,168.63278388278388,78,42,False,True,True
a01-030x-04-05,to,2,to,188.3982125124131,53,57,False,True,True
a01-030x-05-00,the,3,the,201.79478609625667,88,68,False,True,True
a01-030x-05-04,Mr.,3,mr.,216.67427208221193,244,67,False,True,True
a01-030x-06-04,said,4,said,212.26700519603213,146,58,False,True,True
a01-030x-06-07,had,3,had,195.00877976190475,120,56,False,True,True
a01-030x-07-00,no,2,no,176.29528985507247,69,40,False,True,True
a01-030x-07-02,to,2,to,199.95052515201766,54,67,False,True,True
a01-030x-07-05,in,2,in,217.8181329028786,63,59,False,True,True
a01-030x-07-06,the,3,the,195.56160201149424,87,64,False,True,True
a01-030x-07-08,by,2,by,209.24234561494552,82,94,False,True,True
a01-030x-08-01,to,2,to,191.0286935286936,52,63,False,True,True
a01-030x-08-04,the,3,the,194.09886240520044,104,71,False,True,True
a01-038-00-00,Mr.,3,mr.,223.83258258258255,111,72,False,True,True
a01-038-00-03,the,3,the,216.62835820895526,134,60,False,True,True
a01-038-00-04,two,3,two,226.05995807127883,159,60,False,True,True
a01-038-01-01,had,3,had,216.48859416445626,174,65,False,True,True
a01-038-01-03,to,2,to,213.36583755227826,77,59,False,True,True
a01-038-01-05,the,3,the,224.73514285714282,150,70,False,True,True
a01-038-02-03,had,3,had,220.95305059523807,192,70,False,True,True
a01-038-03-01,from,4,from,229.97995612285598,184,109,False,True,True
a01-038-03-02,the,3,the,220.84616312741315,148,56,False,True,True
a01-038-03-04,were,4,were,214.3651215805471,188,42,False,True,True
a01-038-04-05,to,2,to,218.87067018072293,83,64,False,True,True
a01-038-04-06,the,3,the,222.16308724832214,149,70,False,True,True
a01-038-05-02,on,2,on,204.8575268817204,93,32,False,True,True
a01-038-05-03,Mr.,3,mr.,219.517316017316,133,66,False,True,True
a01-038-05-05,to,2,to,213.972999509082,97,63,False,True,True
a01-038-05-07,his,3,his,221.62717864923744,136,81,False,True,True
a01-038-06-01,with,4,with,225.352693498452,190,85,False,True,True
a01-038-07-00,Mr.,3,mr.,220.6895123106061,128,66,False,True,True
a01-038-07-04,He,2,he,222.6680603948897,105,82,False,True,True
a01-038-07-05,was,3,was,213.0157711841753,174,43,False,True,True
a01-038-07-06,at,2,at,219.5426014957265,104,72,False,True,True
a01-038-08-05,said,4,said,226.34759095378564,226,81,False,True,True
a01-038-08-06,they,4,they,230.39074675324682,224,110,False,True,True
a01-038-09-01,with,4,with,225.56182940718097,201,83,False,True,True
a01-038-09-06,the,3,the,220.39266608306585,149,69,False,True,True
a01-038-10-00,and,3,and,218.48553450960046,188,82,False,True,True
a01-038-10-04,by,2,by,228.6374859708193,99,135,False,True,True
a01-038-11-04,in,2,in,237.41838095238091,105,100,False,True,True
a01-038-11-05,the,3,the,222.60481927710842,185,83,False,True,True
a01-038x-00-00,Mr.,3,mr.,230.63558779603161,109,129,False,True,True
a01-038x-00-03,the,3,the,224.84528933524632,82,102,False,True,True
